Zip,Median,Mean,Pop
70452,"38,049","47,704","9,131"
70453,"30,978","41,472","1,045"
70454,"45,554","55,166","24,954"
70455,"44,189","54,960","1,474"
70456,"35,429","45,882","2,850"
70458,"58,665","68,612","35,077"
70460,"51,756","62,487","22,096"
70461,"69,170","85,626","27,818"
70462,"49,246","53,081","5,699"
70463,"64,083","81,497",126
70464,"48,267","61,384",235
70465,"19,235","34,006",776
70466,"39,118","53,374","8,512"
70471,"79,106","103,616","21,383"
70501,"28,183","38,288","31,358"
70503,"69,680","96,673","27,816"
70506,"42,848","56,896","41,163"
70507,"42,027","50,957","16,558"
70508,"61,801","87,470","34,810"
70510,"39,715","52,869","25,313"
70512,"38,181","51,033","9,780"
70513,"47,744","56,165",124
70514,"34,189","46,921","2,545"
70515,"37,293","56,147","3,838"
70516,"50,339","62,485","1,546"
70517,"44,399","56,075","26,500"
70518,"54,161","76,139","12,297"
70519,"32,114","50,826",222
70520,"46,324","58,343","18,405"
70523,"35,966","51,153",906
70524,"47,432","53,880",314
70525,"38,630","49,842","13,150"
70526,"32,797","45,282","19,206"
70528,"45,868","57,122","2,333"
70529,"44,778","63,374","11,752"
70531,"40,861","48,638","1,261"
70532,"11,829","14,366",798
70533,"45,497","56,827","7,385"
70534,"36,483","45,383",899
70535,"36,732","52,194","18,215"
70537,"43,892","50,764",541
70538,"38,700","47,847","14,844"
70541,"29,076","51,308",432
70542,"42,559","60,691","3,435"
70543,"43,238","51,232","4,077"
70544,"35,234","48,403","11,677"
70546,"34,689","42,987","14,041"
70548,"43,106","55,279","10,353"
70549,"37,553","49,906","3,948"
70550,"25,938","44,040",174
70552,"57,563","70,626","1,819"
70554,"29,964","47,073","5,582"
70555,"60,491","74,865","7,372"
70556,"36,424","45,339",331
70558,"67,271","83,822",134
70559,"38,995","46,786","2,943"
70560,"39,644","49,143","42,022"
70563,"54,521","69,447","18,502"
70570,"29,954","42,027","38,987"
70575,"54,353","70,427",55
70576,"53,646","60,087","1,526"
70577,"32,063","43,112","4,645"
70578,"39,847","52,717","16,122"
70580,"30,858","51,035",179
70581,"41,712","53,252",908
70582,"40,501","54,008","19,781"
70583,"42,804","55,414","11,693"
70584,"41,522","57,724","7,358"
70585,"53,646","60,087",235
70586,"34,183","44,493","20,313"
70589,"38,509","51,566","3,283"
70591,"40,376","51,047","4,825"
70592,"64,998","84,065","18,878"
70601,"27,784","40,279","30,279"
70605,"62,698","85,678","32,741"
70607,"40,687","52,937","25,560"
70611,"59,218","71,128","19,256"
70615,"34,837","43,794","14,335"
70630,"54,208","62,759","1,440"
70631,"52,364","66,043",962
70632,"63,339","69,748",371
70633,"40,733","53,094","7,604"
70634,"42,964","56,078","25,125"
70637,"41,398","55,401",654
70638,"41,415","54,625",937
70639,"49,943","62,340",684
70643,"63,339","69,748",352
70644,"41,415","54,625",308
70645,"48,125","64,612","1,262"
70646,"49,231","58,949",750
70647,"50,880","61,453","8,703"
70648,"40,236","48,392","7,911"
70650,"53,694","64,947",435
70651,"41,415","54,625",500
70652,"47,329","59,198","2,203"
70653,"41,255","47,549","3,111"
70654,"41,415","54,625",155
70655,"37,677","50,583","3,002"
70656,"40,573","49,135","4,023"
70657,"49,571","59,836","4,315"
70658,"41,415","54,625",955
70659,"40,222","51,301","1,482"
70660,"50,172","59,576","2,612"
70661,"37,278","51,267","2,309"
70662,"41,354","57,430",411
70663,"47,565","60,516","28,150"
70665,"62,336","72,946","10,743"
70668,"40,357","51,744","6,424"
70669,"45,135","65,979","10,131"
70706,"65,645","72,223","20,752"
70710,"54,635","68,096","3,593"
70711,"44,864","57,078","5,266"
70712,"41,421","69,470",479
70714,"43,661","54,366","19,803"
70715,"39,452","50,531","1,433"
70719,"59,129","72,057","4,460"
70721,"59,009","63,471",701
70722,"32,420","48,721","5,713"
70723,"42,714","46,114","1,759"
70725,"81,537","94,017","1,826"
70726,"53,589","64,836","50,583"
70729,"50,893","60,506","1,032"
70730,"41,098","54,923","3,499"
70732,"43,382","54,938","1,178"
70733,"56,040","66,510","1,621"
70734,"81,537","94,017","7,554"
70736,"48,841","56,470",518
70737,"57,897","69,935","38,643"
70739,"60,060","72,046","12,486"
70740,"38,273","53,621","1,064"
70743,"42,714","46,114",350
70744,"44,254","51,971","6,181"
70747,"39,452","50,531",180
70748,"39,648","53,908","6,657"
70749,"45,564","56,865","1,554"
70750,"47,976","68,250","1,951"
70752,"49,934","56,339",806
70753,"39,452","50,531",870
70754,"53,936","62,035","10,170"
70755,"44,797","55,230","2,186"
70756,"43,085","54,877",393
70757,"17,362","22,136","1,278"
70759,"42,387","47,658","1,293"
70760,"16,867","26,318","2,734"
70761,"28,764","42,289",897
70762,"48,689","56,318",926
70763,"57,557","78,006","3,816"
70764,"40,152","56,697","17,584"
70767,"43,951","52,481","14,914"
70769,"77,306","88,959","36,084"
70770,"63,325","75,370","2,923"
70773,"47,717","56,606",143
70774,"61,660","70,741","10,076"
70775,"42,590","55,006","14,720"
70776,"59,009","63,471","6,043"
70777,"42,802","56,831","4,269"
70778,"45,973","65,303","2,291"
70780,"59,009","63,471","1,015"
70782,"32,331","43,351",299
70783,"24,513","30,593","1,401"
70785,"55,679","64,587","20,979"
70787,"32,331","43,351",127
70788,"38,318","58,713","4,051"
70789,"29,078","42,940",750
70791,"63,440","74,860","24,918"
70801,"30,719","37,073",13
70802,"24,100","32,999","27,267"
70803,"20,704","26,974","1,335"
70805,"25,364","33,181","29,909"
70806,"39,496","60,453","28,706"
70807,"23,466","32,325","20,377"
70808,"58,562","89,911","32,504"
70809,"60,456","85,037","25,050"
70810,"75,486","103,874","37,980"
70811,"44,490","52,416","13,676"
70812,"35,641","44,580","11,206"
70814,"50,466","59,148","14,514"
70815,"45,253","57,640","30,075"
70816,"51,840","64,329","43,194"
70817,"82,053","94,649","31,192"
70818,"63,590","76,901","9,649"
70819,"51,370","59,221","5,040"
70820,"21,814","48,102","17,222"
71001,"25,790","39,389","4,531"
71003,"39,360","50,368",989
71004,"34,286","60,845",644
71006,"66,926","79,641","12,158"
71007,"41,643","55,675","1,141"
71008,"39,525","52,421",739
71016,"32,233","45,030","2,070"
71018,"38,731","46,385","1,622"
71019,"16,312","25,342","4,693"
71021,"34,053","43,477",772
71023,"41,142","49,533","3,632"
71024,"43,775","50,632","1,420"
71027,"47,490","59,382","1,585"
71028,"40,860","64,294","1,666"
71029,"24,810","43,816",219
71030,"48,826","59,603","1,537"
71031,"32,393","43,617","1,064"
71032,"36,223","56,106","2,164"
71033,"41,419","57,714","3,510"
71037,"59,248","68,268","19,325"
71038,"27,825","41,293","4,064"
71039,"42,919","49,855","1,934"
71040,"28,513","41,523","10,268"
71043,"21,316","37,537",546
71044,"21,316","37,537",657
71045,"32,476","45,227",663
71046,"43,834","55,838","1,351"
71047,"47,695","59,371","12,203"
71048,"35,472","50,928",104
71049,"41,763","55,532","3,460"
71051,"62,341","81,248","2,409"
71052,"25,109","41,495","10,146"
71055,"37,806","47,610","20,268"
71060,"41,277","53,450","3,089"
71061,"31,014","47,968","1,712"
71063,"35,440","55,362",748
71064,"34,135","45,542","4,096"
71065,"38,298","53,445","1,232"
71067,"44,443","56,273","3,297"
71068,"28,440","38,095","3,231"
71069,"22,833","39,168",812
71070,"33,906","45,379","1,833"
71071,"37,288","45,388","2,685"
71072,"48,277","58,670","1,530"
71073,"45,575","51,584","2,319"
71075,"28,945","43,529","6,416"
71078,"49,006","59,633","5,546"
71079,"35,472","50,928",272
71082,"26,743","42,659","5,119"
71101,"20,627","27,643","8,197"
71103,"18,892","25,412","7,813"
71104,"38,234","48,947","14,802"
71105,"54,829","66,566","21,907"
71106,"63,201","92,973","34,814"
71107,"36,253","50,870","33,800"
71108,"28,532","32,788","20,388"
71109,"24,238","32,657","22,154"
71110,"33,906","43,813","2,793"
71111,"58,131","70,256","38,456"
71112,"50,504","60,449","31,358"
71115,"55,631","73,244","14,254"
71118,"44,150","53,069","24,761"
71119,"47,303","61,128","11,562"
71129,"42,080","56,021","13,391"
71201,"49,410","70,864","20,319"
71202,"24,999","32,602","29,044"
71203,"41,108","53,831","37,102"
71209,"19,219","37,957",154
71219,"43,006","60,070","1,288"
71220,"29,803","39,661","23,266"
71222,"32,963","43,072","3,481"
71223,"33,750","42,960",523
71225,"53,172","69,753","7,068"
71226,"35,512","47,174","1,638"
71227,"42,510","65,046","3,635"
71229,"36,656","49,944","1,662"
71232,"40,555","50,149","6,581"
71233,"27,083","46,519",305
71234,"47,661","64,538","3,992"
71235,"48,000","61,844","4,280"
71237,"39,709","48,640","1,578"
71238,"44,641","54,362","2,807"
71241,"32,289","42,271","8,976"
71243,"48,669","57,500",194
71245,"21,215","31,569","4,718"
71247,"44,716","49,673","1,175"
71250,"33,750","42,960",220
71251,"43,631","49,799","9,051"
71253,"33,433","44,553",255
71254,"13,034","30,793","4,032"
71256,"31,086","42,133",688
71259,"37,955","45,685","1,697"
71260,"2,921","3,829",218
71261,"31,797","40,104","1,684"
71263,"32,634","46,236","8,275"
71264,"44,226","56,776","1,045"
71266,"38,882","45,893","1,699"
71268,"44,208","49,654","2,819"
71269,"36,782","48,221","12,757"
71270,"34,049","51,615","30,887"
71272,"21,864","36,424","1,893"
71275,"44,075","52,222","2,453"
71276,"28,961","96,337",289
71277,"24,933","32,954","1,483"
71279,"56,276","72,975",45
71280,"49,306","65,762","3,647"
71282,"26,885","38,773","11,070"
71286,"28,961","96,337",615
71291,"51,515","63,887","32,644"
71292,"42,149","54,314","21,541"
71295,"31,084","46,305","14,343"
71301,"33,641","54,929","22,859"
71302,"30,408","40,757","15,049"
71303,"52,400","66,235","21,009"
71316,"41,580","53,565",37
71322,"32,554","45,787","6,969"
71323,"45,375","54,263",989
71325,"43,776","56,316","1,321"
71326,"20,849","33,542",819
71327,"35,224","49,042","5,454"
71328,"55,716","64,489","7,414"
71331,"45,375","54,263","1,036"
71333,"35,190","48,877",666
71334,"24,906","35,972","9,839"
71336,"32,079","50,394","1,650"
71339,"35,860","43,931",130
71341,"28,103","43,407","3,069"
71342,"37,823","53,782","7,533"
71343,"32,618","41,773","6,976"
71345,"28,692","39,344",69
71346,"42,318","56,134","3,040"
71350,"28,030","43,640","4,124"
71351,"28,844","41,688","11,502"
71353,"32,709","45,868","1,664"
71354,"41,580","53,565","1,699"
71355,"35,751","45,726","2,764"
71356,"32,132","43,537",648
71357,"29,744","40,232","2,149"
71358,"29,139","40,225","1,111"
71360,"45,981","58,592","35,361"
71362,"33,809","42,843","2,169"
71366,"27,278","39,603","1,974"
71367,"53,427","60,025","1,278"
71369,"35,597","44,604","3,222"
71371,"44,991","62,749","2,151"
71373,"37,419","44,120","7,358"
71375,"27,319","39,638","1,129"
71377,"41,580","53,565",112
71378,"30,545","42,579","2,536"
71403,"47,047","56,011","4,584"
71404,"36,750","46,965",797
71405,"39,638","50,354","5,592"
71406,"36,428","51,380",216
71407,"40,395","51,866",933
71409,"45,049","55,809","6,874"
71410,"38,105","48,889",124
71411,"29,487","40,470","2,875"
71414,"28,854","40,351",238
71416,"33,135","44,233",842
71417,"36,228","48,739","4,932"
71418,"39,834","55,418","6,238"
71419,"36,402","50,503","2,444"
71422,"32,640","43,272","1,542"
71423,"44,097","55,685","4,538"
71424,"50,702","61,015","1,225"
71426,"41,514","52,258",229
71427,"41,338","50,965",413
71429,"41,490","52,973","3,179"
71430,"39,238","46,797","2,576"
71432,"43,846","50,420","1,053"
71433,"39,102","47,466","4,367"
71435,"35,852","45,029","3,928"
71438,"29,819","37,330","1,218"
71439,"45,196","53,400","1,897"
71441,"31,705","40,021",542
71446,"34,464","42,597","18,407"
71447,"39,259","49,015","1,448"
71449,"33,762","51,158","9,696"
71450,"43,698","61,479","1,070"
71452,"33,135","44,233",57
71454,"34,582","43,884","2,527"
71455,"39,607","49,545",227
71456,"33,135","44,233","1,223"
71457,"31,323","44,730","27,809"
71459,"54,578","39,422","11,902"
71461,"40,255","50,239","2,577"
71462,"34,988","48,574","1,432"
71463,"33,310","46,451","10,801"
71465,"3,479","4,751",299
71466,"44,099","53,231",591
71467,"43,860","56,432","7,998"
71468,"41,013","52,440",868
71469,"42,216","56,217","2,792"
71472,"44,099","53,231",287
71473,"31,363","41,960",495
71479,"13,116","17,784",274
71483,"31,197","41,993","11,294"
71485,"65,172","76,598","1,804"
71486,"33,548","47,368","4,940"
71601,"24,078","33,936","17,327"
71602,"46,782","54,195","17,982"
71603,"40,690","53,248","34,343"
71630,"37,143","45,290",405
71631,"26,397","44,558",673
71635,"36,357","45,109","12,348"
71638,"22,151","35,651","3,794"
71639,"33,075","43,908","6,579"
71640,"18,614","32,473","3,227"
71642,"35,506","41,084",648
71643,"21,799","31,293","1,109"
71644,"20,972","30,721","4,264"
71646,"35,792","47,606","6,756"
71647,"26,444","44,558","2,111"
71651,"26,397","44,558",150
71652,"34,224","45,277","1,159"
71653,"27,821","43,099","5,152"
71654,"23,876","37,201","4,671"
71655,"32,635","45,878","15,387"
71658,"34,229","43,833",728
71659,"19,982","45,262",104
71660,"33,244","44,000",963
71661,"33,691","45,474",450
71662,"27,601","35,021",82
71663,"34,013","45,991",732
71665,"38,344","50,930","6,054"
71666,"37,143","45,290",79
71667,"36,186","52,407","8,267"
71670,"32,330","42,808","1,403"
71671,"32,507","45,932","8,665"
71674,"37,022","45,590",738
71675,"35,388","47,984","1,824"
71676,"32,190","49,410",684
71677,"27,328","39,750",185
71701,"31,202","41,743","20,286"
71711,"29,553","39,143",106
71720,"30,055","41,566","2,498"
71722,"43,000","51,284",87
71724,"44,605","53,742",431
71725,"32,325","39,797",555
71726,"30,979","43,444","1,435"
71730,"36,552","48,787","32,213"
71740,"45,315","58,424","1,735"
71742,"26,678","38,803","5,980"
71743,"33,532","41,995","4,090"
71744,"32,346","40,421","3,224"
71745,"34,809","41,548",264
71747,"31,080","39,694","1,097"
71749,"80,644","102,976","2,595"
71751,"36,563","44,922",939
71752,"33,393","52,104","1,052"
71753,"37,285","47,362","16,848"
71758,"49,500","60,965",450
71759,"44,605","53,742",600
71762,"43,968","54,411","2,501"
71763,"38,750","44,140","1,666"
71764,"37,628","46,712","1,880"
71765,"33,981","42,622","2,156"
71766,"30,039","39,365",670
71770,"36,785","53,643","3,526"
71772,"33,550","41,979",34
71801,"33,785","43,318","16,745"
71820,"29,082","39,150",103
71822,"32,920","45,934","8,925"
71823,"33,125","53,561",83
71825,"39,452","47,378",645
71826,"32,193","54,077","1,315"
71827,"27,842","41,602",817
71832,"31,853","39,445","11,253"
71833,"38,690","60,224","2,280"
71834,"41,064","46,800","1,491"
71835,"41,412","49,253","1,334"
71836,"40,621","43,406","2,856"
71837,"42,475","48,583","5,227"
71838,"40,766","47,921","1,148"
71839,"55,634","65,207",280
71841,"38,208","43,397",913
71842,"37,736","46,157","2,241"
71845,"25,584","41,448","2,387"
71846,"33,961","52,034","2,652"
71847,"39,452","47,378",673
71851,"34,191","43,027","2,241"
71852,"34,912","44,892","10,102"
71853,"33,333","47,776",365
71854,"39,975","49,131","36,420"
71855,"39,998","47,228",708
71857,"37,294","52,292","5,894"
71858,"39,809","46,800","1,710"
71859,"38,059","45,367",477
71860,"26,363","41,372","2,633"
71861,"41,313","59,350","2,258"
71862,"40,547","47,078",771
71865,"29,082","39,150",194
71866,"29,082","39,150",725
71901,"35,511","50,828","29,491"
71909,"46,939","58,420","15,508"
71913,"38,794","53,563","43,436"
71921,"31,904","42,531","3,652"
71922,"38,342","51,116",129
71923,"33,162","48,389","15,637"
71929,"35,845","45,032","4,487"
71933,"39,479","53,050","1,616"
71935,"33,333","53,650",808
71937,"34,905","41,906","2,026"
71940,"38,342","51,116","1,652"
71941,"41,376","48,151","2,098"
71943,"30,383","44,337","4,821"
71944,"34,347","40,681",773
71945,"31,858","43,014","1,437"
71949,"42,161","47,279","1,989"
71950,"34,828","46,345",875
71952,"35,436","46,936",145
71953,"32,157","41,216","14,882"
71956,"32,786","42,636","1,882"
71957,"39,891","45,911","3,133"
71958,"37,648","50,224","2,525"
71959,"36,597","51,709",754
71960,"33,333","53,650","1,383"
71961,"30,767","49,908","1,003"
71962,"32,659","42,794",792
71964,"44,768","57,632","3,926"
71965,"30,744","49,874",315
71968,"39,464","50,323","4,717"
71969,"30,744","49,874",376
71970,"38,382","46,474",792
71971,"38,075","57,783",513
71972,"35,196","41,968",309
71973,"34,524","41,480","1,424"
71998,"40,469","58,026",321
71999,"35,458","55,110",706
72001,"38,128","49,645",566
72002,"55,482","65,701","14,134"
72003,"42,733","52,490",746
72004,"29,527","37,675","1,311"
72005,"29,292","46,370",248
72006,"24,702","32,616","2,603"
72007,"60,487","68,174","6,708"
72010,"31,378","40,446","6,577"
72011,"54,276","60,649","4,074"
72012,"43,715","55,846","11,986"
72013,"29,182","42,795","2,197"
72014,"29,292","46,370",60
72015,"45,173","53,924","27,307"
72016,"45,476","53,328","3,268"
72017,"33,534","38,618",726
72019,"58,835","72,024","23,346"
72020,"31,290","43,822","4,295"
72021,"26,305","35,388","4,348"
72022,"51,938","63,325","14,270"
72023,"55,736","64,831","35,026"
72024,"41,000","49,522","3,777"
72025,"31,632","44,949",847
72026,"45,000","54,018",393
72027,"29,861","49,046","1,417"
72029,"33,519","42,238","1,912"
72030,"29,078","44,112",705
72031,"29,442","40,801","7,683"
72032,"44,172","55,816","31,436"
72034,"47,433","63,561","44,723"
72035,"37,397","62,535","1,083"
72036,"28,597","45,998",817
72037,"29,107","41,557",28
72038,"45,000","54,018",74
72039,"36,087","48,630","2,131"
72040,"41,645","48,025","2,867"
72041,"30,806","35,484","1,457"
72042,"34,511","47,659","5,161"
72044,"44,625","59,497",881
72045,"48,304","61,978","1,151"
72046,"33,366","44,719","4,470"
72047,"42,483","56,415",969
72048,"45,000","54,018",114
72051,"28,202","38,191",622
72055,"46,786","47,582",849
72057,"54,393","59,734","1,070"
72058,"47,746","58,858","15,911"
72059,"24,702","32,616",37
72060,"31,707","39,375",666
72061,"41,450","54,322",250
72063,"30,595","45,064","1,683"
72064,"34,745","44,920","2,451"
72065,"60,271","64,547","5,207"
72067,"38,102","50,044","2,726"
72068,"28,540","36,618",424
72069,"32,927","48,852","1,369"
72070,"44,172","50,248","1,813"
72072,"29,107","41,557",544
72073,"38,298","47,593","1,139"
72074,"28,821","46,833",167
72076,"43,471","52,102","37,979"
72079,"49,720","56,995",786
72080,"29,699","42,833",662
72081,"37,278","44,877","7,798"
